shipment_id,cost_type,calc_method,rate_ref,cost_amount,currency,load_date,update_date
S001542,Base,per-mile,RPM 2.34,3985.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001542,Fuel,index,DOE 3.94,355.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001543,Base,per-mile,RPM 2.37,4472.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001543,Fuel,index,DOE 3.92,356.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001544,Base,per-mile,RPM 2.10,1592.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001544,Fuel,index,DOE 3.94,135.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001545,Base,per-mile,RPM 2.13,1074.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001545,Fuel,index,DOE 3.94,85.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001546,Base,per-mile,RPM 2.51,957.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001546,Fuel,index,DOE 3.90,61.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001547,Accessorial: Layover,flat,LAYOVER,307.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001547,Base,per-mile,RPM 2.58,806.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001547,Fuel,index,DOE 3.85,61.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001548,Accessorial: TONU,flat,TONU,141.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001549,Base,per-mile,RPM 2.65,891.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001549,Fuel,index,DOE 3.92,60.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001550,Base,per-mile,RPM 1.92,3871.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001550,Fuel,index,DOE 3.92,303.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001551,Base,per-mile,RPM 1.71,806.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001551,Fuel,index,DOE 3.87,99.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001552,Base,per-mile,RPM 2.14,1328.56,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001552,Fuel,index,DOE 3.89,109.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001553,Base,per-mile,RPM 1.79,1407.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001553,Fuel,index,DOE 3.87,130.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001554,Accessorial: TONU,flat,TONU,91.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001555,Base,per-mile,RPM 2.42,1813.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001555,Fuel,index,DOE 3.84,123.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001556,Base,per-mile,RPM 2.22,919.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001556,Fuel,index,DOE 3.94,78.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001557,Accessorial: Lumper,flat,LUMPER,95.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001557,Base,per-mile,RPM 2.14,3269.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001557,Fuel,index,DOE 3.85,252.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001558,Base,per-mile,RPM 1.73,2192.25,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001558,Fuel,index,DOE 3.85,235.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001559,Accessorial: Lumper,flat,LUMPER,78.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001559,Base,per-mile,RPM 2.18,1211.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001559,Fuel,index,DOE 3.94,100.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001560,Base,per-mile,RPM 1.86,812.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001560,Fuel,index,DOE 3.77,74.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001561,Base,per-mile,RPM 2.18,755.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001561,Fuel,index,DOE 3.92,70.7,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001562,Base,per-mile,RPM 2.30,1731.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001562,Fuel,index,DOE 3.89,135.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001563,Base,per-mile,RPM 2.39,1066.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001563,Fuel,index,DOE 3.98,78.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001564,Base,per-mile,RPM 2.38,2130.77,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001564,Fuel,index,DOE 3.87,149.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001565,Accessorial: TONU,flat,TONU,155.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001566,Base,per-mile,RPM 2.35,1142.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001566,Fuel,index,DOE 3.98,80.56,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001567,Base,per-mile,RPM 2.46,875.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001567,Fuel,index,DOE 3.94,67.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001568,Base,per-mile,RPM 1.92,972.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001568,Fuel,index,DOE 3.90,105.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001569,Base,per-mile,RPM 1.97,872.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001569,Fuel,index,DOE 3.89,93.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001570,Base,per-mile,RPM 2.30,2737.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001570,Fuel,index,DOE 3.85,183.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001571,Base,per-mile,RPM 2.39,2462.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001571,Fuel,index,DOE 3.92,163.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001572,Base,per-mile,RPM 1.71,1492.83,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001572,Fuel,index,DOE 3.92,175.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001573,Accessorial: TONU,flat,TONU,197.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001574,Base,per-mile,RPM 1.83,2846.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001574,Fuel,index,DOE 3.86,256.75,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001575,Base,per-mile,RPM 2.35,3901.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001575,Fuel,index,DOE 3.77,247.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001576,Base,per-mile,RPM 2.40,2502.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001576,Fuel,index,DOE 3.85,199.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001577,Base,per-mile,RPM 1.60,2948.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001577,Fuel,index,DOE 3.83,331.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001578,Base,per-mile,RPM 2.38,1042.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001578,Fuel,index,DOE 3.89,77.79,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001579,Base,per-mile,RPM 2.00,587.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001579,Fuel,index,DOE 3.85,49.66,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001580,Base,per-mile,RPM 2.17,1413.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001580,Fuel,index,DOE 3.94,134.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001581,Base,per-mile,RPM 2.16,2834.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001581,Fuel,index,DOE 3.85,255.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001582,Base,per-mile,RPM 2.27,4739.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001582,Fuel,index,DOE 3.85,356.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001583,Base,per-mile,RPM 2.40,1820.66,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001583,Fuel,index,DOE 3.94,122.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001584,Base,per-mile,RPM 2.20,1090.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001584,Fuel,index,DOE 3.94,87.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001585,Base,per-mile,RPM 2.12,750.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001585,Fuel,index,DOE 4.08,75.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001586,Accessorial: TONU,flat,TONU,109.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001587,Base,per-mile,RPM 2.31,4077.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001587,Fuel,index,DOE 3.83,340.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001588,Base,per-mile,RPM 1.78,1324.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001588,Fuel,index,DOE 3.86,127.56,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001589,Base,per-mile,RPM 2.16,916.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001589,Fuel,index,DOE 3.94,78.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001590,Base,per-mile,RPM 2.09,1078.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001590,Fuel,index,DOE 3.89,102.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001591,Base,per-mile,RPM 2.38,2929.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001591,Fuel,index,DOE 3.82,212.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001592,Base,per-mile,RPM 2.37,1572.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001592,Fuel,index,DOE 3.87,138.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001593,Base,per-mile,RPM 2.32,1102.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001593,Fuel,index,DOE 3.89,87.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001594,Base,per-mile,RPM 1.87,2659.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001594,Fuel,index,DOE 4.08,299.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001595,Base,per-mile,RPM 2.13,1412.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001595,Fuel,index,DOE 3.92,109.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001596,Base,per-mile,RPM 1.83,573.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001596,Fuel,index,DOE 3.89,55.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001597,Base,per-mile,RPM 2.70,593.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001597,Fuel,index,DOE 3.94,38.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001598,Base,per-mile,RPM 2.15,1479.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001598,Fuel,index,DOE 3.77,112.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001599,Base,per-mile,RPM 2.64,903.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001599,Fuel,index,DOE 3.94,58.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001600,Base,per-mile,RPM 2.33,2077.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001600,Fuel,index,DOE 3.85,162.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001601,Base,per-mile,RPM 2.65,438.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001601,Fuel,index,DOE 3.94,32.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001602,Base,per-mile,RPM 2.41,1984.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001602,Fuel,index,DOE 4.08,171.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001603,Base,per-mile,RPM 2.27,1010.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001603,Fuel,index,DOE 3.92,77.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001604,Base,per-mile,RPM 1.53,2976.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001604,Fuel,index,DOE 4.08,340.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001605,Base,per-mile,RPM 1.98,548.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001605,Fuel,index,DOE 3.92,50.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001606,Base,per-mile,RPM 2.63,974.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001606,Fuel,index,DOE 3.98,73.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001607,Accessorial: Lumper,flat,LUMPER,192.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001607,Base,per-mile,RPM 2.28,1668.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001607,Fuel,index,DOE 3.90,115.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001608,Accessorial: Layover,flat,LAYOVER,311.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001608,Base,per-mile,RPM 2.74,313.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001608,Fuel,index,DOE 3.98,26.83,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001609,Accessorial: Layover,flat,LAYOVER,227.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001609,Base,per-mile,RPM 2.33,859.75,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001609,Fuel,index,DOE 3.94,80.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001610,Accessorial: Detention,flat,DETENTION,248.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001610,Base,per-mile,RPM 1.96,3044.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001610,Fuel,index,DOE 3.92,269.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001611,Base,per-mile,RPM 1.88,3365.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001611,Fuel,index,DOE 3.82,288.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001612,Base,per-mile,RPM 2.40,990.26,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001612,Fuel,index,DOE 3.82,62.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001613,Base,per-mile,RPM 1.91,503.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001613,Fuel,index,DOE 3.92,54.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001614,Base,per-mile,RPM 2.52,883.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001614,Fuel,index,DOE 3.89,69.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001615,Accessorial: Lumper,flat,LUMPER,237.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001615,Base,per-mile,RPM 2.63,608.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001615,Fuel,index,DOE 3.89,43.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001616,Base,per-mile,RPM 1.87,4429.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001616,Fuel,index,DOE 3.89,376.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001617,Base,per-mile,RPM 2.23,1162.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001617,Fuel,index,DOE 3.92,89.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001618,Base,per-mile,RPM 2.46,429.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001618,Fuel,index,DOE 3.82,29.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001619,Base,per-mile,RPM 2.16,2819.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001619,Fuel,index,DOE 4.08,255.75,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001620,Base,per-mile,RPM 2.38,2142.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001620,Fuel,index,DOE 3.87,147.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001621,Base,per-mile,RPM 2.57,838.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001621,Fuel,index,DOE 3.85,56.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001622,Base,per-mile,RPM 2.15,4484.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001622,Fuel,index,DOE 3.92,405.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001623,Base,per-mile,RPM 2.26,1570.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001623,Fuel,index,DOE 3.85,104.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001624,Base,per-mile,RPM 2.72,758.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001624,Fuel,index,DOE 3.89,54.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001625,Base,per-mile,RPM 2.28,1079.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001625,Fuel,index,DOE 3.87,80.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001626,Base,per-mile,RPM 2.38,584.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001626,Fuel,index,DOE 3.98,44.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001627,Base,per-mile,RPM 2.00,692.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001627,Fuel,index,DOE 3.98,67.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001628,Base,per-mile,RPM 2.26,2222.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001628,Fuel,index,DOE 3.84,159.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001629,Base,per-mile,RPM 2.65,697.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001629,Fuel,index,DOE 3.89,42.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001630,Base,per-mile,RPM 2.12,3467.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001630,Fuel,index,DOE 3.85,268.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001631,Base,per-mile,RPM 2.38,833.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001631,Fuel,index,DOE 4.08,61.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001632,Accessorial: TONU,flat,TONU,122.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001633,Base,per-mile,RPM 2.20,3816.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001633,Fuel,index,DOE 3.85,258.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001634,Accessorial: Layover,flat,LAYOVER,212.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001634,Base,per-mile,RPM 2.69,505.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001634,Fuel,index,DOE 3.77,28.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001635,Accessorial: Lumper,flat,LUMPER,296.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001635,Base,per-mile,RPM 2.14,716.77,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001635,Fuel,index,DOE 3.92,57.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001636,Accessorial: TONU,flat,TONU,175.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001637,Base,per-mile,RPM 2.40,3273.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001637,Fuel,index,DOE 3.96,246.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001638,Accessorial: Lumper,flat,LUMPER,189.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001638,Base,per-mile,RPM 2.73,945.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001638,Fuel,index,DOE 3.85,57.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001639,Base,per-mile,RPM 2.15,1072.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001639,Fuel,index,DOE 3.92,98.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001640,Accessorial: Detention,flat,DETENTION,185.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001640,Base,per-mile,RPM 2.12,1449.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001640,Fuel,index,DOE 3.94,141.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001641,Accessorial: Lumper,flat,LUMPER,334.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001641,Base,per-mile,RPM 2.36,2105.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001641,Fuel,index,DOE 3.85,151.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001642,Base,per-mile,RPM 2.11,2641.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
