shipment_id,leg_id,customer_id,carrier_id,equipment_id,origin_loc_id,dest_loc_id,lane_id,tender_ts,pickup_plan_ts,pickup_actual_ts,delivery_plan_ts,delivery_actual_ts,planned_miles,actual_miles,pieces,weight_lbs,cube,revenue,total_cost,fuel_surcharge,accessorial_cost,status,isdeliveredontime,isinfull,isotif,cancel_flag,load_date,update_date
S001166,1,8,4,1,53,30,190,2024-05-26T11:51:00+00:00,2024-05-27T07:51:00+00:00,2024-05-27T09:51:00+00:00,2024-05-31T13:51:00+00:00,2024-05-31T17:51:00+00:00,1007.77,1007.12,14,26974.66,3280.59,2419.7,1854.28,139.12,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001167,1,12,7,3,9,58,42,2024-05-07T16:36:00+00:00,2024-05-08T13:36:00+00:00,2024-05-08T13:36:00+00:00,2024-05-11T21:36:00+00:00,2024-05-11T16:36:00+00:00,914.51,930.96,19,15959.95,3104.03,2137.66,1851.68,127.57,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001168,1,18,7,2,1,58,14,2024-02-10T16:20:00+00:00,2024-02-11T08:20:00+00:00,2024-02-11T08:20:00+00:00,2024-02-12T10:20:00+00:00,2024-02-12T10:20:00+00:00,232.05,234.25,6,26248.14,1407.0,649.69,495.19,31.04,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001169,1,22,15,2,5,54,27,2024-06-25T04:53:00+00:00,2024-06-25T11:53:00+00:00,2024-06-25T13:53:00+00:00,2024-06-27T15:53:00+00:00,2024-06-27T12:53:00+00:00,404.21,397.77,20,14107.15,2535.03,1031.12,905.41,57.38,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001170,1,22,13,1,9,42,38,2024-06-25T06:10:00+00:00,2024-06-25T13:10:00+00:00,2024-06-25T14:10:00+00:00,2024-06-28T15:10:00+00:00,2024-06-28T23:10:00+00:00,926.01,913.57,11,18988.5,798.88,2289.98,1947.59,131.45,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001171,1,8,10,3,21,18,75,2024-03-07T02:12:00+00:00,2024-03-07T10:12:00+00:00,2024-03-07T10:12:00+00:00,2024-03-09T12:12:00+00:00,2024-03-10T08:12:00+00:00,484.13,492.38,7,33256.52,1245.51,1058.19,890.02,66.69,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001172,1,16,5,1,45,34,163,2024-03-25T22:47:00+00:00,2024-03-26T09:47:00+00:00,,2024-03-31T09:47:00+00:00,,1551.26,0.0,17,2853.7,2065.69,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001173,1,19,10,2,1,22,5,2024-04-02T20:19:00+00:00,2024-04-03T06:19:00+00:00,2024-04-03T06:19:00+00:00,2024-04-05T14:19:00+00:00,2024-04-05T09:19:00+00:00,435.38,433.4,14,15925.06,937.53,919.93,800.52,61.8,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001174,1,13,1,1,25,34,92,2024-06-18T19:21:00+00:00,2024-06-19T09:21:00+00:00,2024-06-19T10:21:00+00:00,2024-06-23T17:21:00+00:00,2024-06-23T18:21:00+00:00,1888.3,1944.09,5,42334.8,1242.82,4687.97,3974.38,264.36,224.03,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001175,1,21,2,2,49,38,178,2024-02-16T04:36:00+00:00,2024-02-16T09:36:00+00:00,2024-02-16T12:36:00+00:00,2024-02-19T15:36:00+00:00,2024-02-20T01:36:00+00:00,963.1,1005.79,23,26622.37,560.73,2295.31,1860.11,132.19,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001176,1,15,6,1,33,26,119,2024-01-24T05:29:00+00:00,2024-01-24T11:29:00+00:00,,2024-01-28T11:29:00+00:00,,1928.96,0.0,6,4166.0,2600.91,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001177,1,22,3,1,1,30,7,2024-05-17T12:54:00+00:00,2024-05-18T12:54:00+00:00,2024-05-18T15:54:00+00:00,2024-05-22T14:54:00+00:00,2024-05-22T17:54:00+00:00,1264.28,1261.37,6,30515.79,3433.0,2980.73,2284.48,174.03,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001178,1,23,1,1,25,50,96,2024-01-04T17:25:00+00:00,2024-01-05T13:25:00+00:00,2024-01-05T15:25:00+00:00,2024-01-07T14:25:00+00:00,2024-01-08T01:25:00+00:00,479.84,470.72,19,2387.35,256.99,1377.23,1004.03,71.59,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001179,1,14,4,1,21,10,73,2024-05-17T17:41:00+00:00,2024-05-18T12:41:00+00:00,,2024-05-21T12:41:00+00:00,,940.98,0.0,11,12840.35,1325.38,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001180,1,16,3,3,17,46,67,2024-02-22T17:15:00+00:00,2024-02-23T06:15:00+00:00,2024-02-23T06:15:00+00:00,2024-02-27T10:15:00+00:00,2024-02-27T12:15:00+00:00,1107.05,1116.74,7,14981.02,1656.11,2704.02,2317.09,153.38,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001181,1,16,4,1,49,26,175,2024-02-21T12:50:00+00:00,2024-02-22T07:50:00+00:00,2024-02-22T09:50:00+00:00,2024-02-24T13:50:00+00:00,2024-02-24T18:50:00+00:00,492.19,493.19,6,25267.55,1413.31,1297.68,1127.14,68.19,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001182,1,9,8,3,5,58,28,2024-03-04T00:11:00+00:00,2024-03-04T08:11:00+00:00,2024-03-04T09:11:00+00:00,2024-03-06T14:11:00+00:00,2024-03-06T15:11:00+00:00,576.09,570.37,14,13849.5,248.09,1195.25,904.54,79.36,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001183,1,20,13,1,33,2,113,2024-04-19T04:09:00+00:00,2024-04-19T13:09:00+00:00,2024-04-19T13:09:00+00:00,2024-04-23T14:09:00+00:00,2024-04-23T14:09:00+00:00,2168.43,2275.22,22,41572.32,1104.36,5055.37,3763.48,300.0,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001184,1,13,14,3,13,54,55,2024-03-26T12:43:00+00:00,2024-03-27T12:43:00+00:00,2024-03-27T12:43:00+00:00,2024-03-31T13:43:00+00:00,2024-03-31T13:43:00+00:00,1798.42,1817.63,5,14015.62,1427.37,4404.33,3455.02,253.58,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001185,1,13,6,2,41,30,148,2024-05-01T12:52:00+00:00,2024-05-01T16:52:00+00:00,2024-05-01T17:52:00+00:00,2024-05-03T20:52:00+00:00,2024-05-04T03:52:00+00:00,582.96,586.69,19,33158.98,554.88,1579.09,1335.82,82.17,104.23,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001186,1,25,3,2,45,14,158,2024-05-02T20:40:00+00:00,2024-05-03T09:40:00+00:00,2024-05-03T12:40:00+00:00,2024-05-07T12:40:00+00:00,2024-05-08T14:40:00+00:00,1342.32,1405.34,20,32205.74,1382.86,3072.5,2336.73,189.2,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001187,1,18,1,2,53,10,185,2024-04-22T17:52:00+00:00,2024-04-23T14:52:00+00:00,2024-04-23T17:52:00+00:00,2024-04-26T22:52:00+00:00,2024-04-26T18:52:00+00:00,621.0,650.18,20,31266.52,1488.95,1440.5,1095.89,86.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001188,1,3,4,2,17,6,58,2024-01-23T14:14:00+00:00,2024-01-24T14:14:00+00:00,2024-01-24T17:14:00+00:00,2024-01-27T18:14:00+00:00,2024-01-27T19:14:00+00:00,739.1,755.49,8,27976.24,2154.23,1713.23,1270.59,103.47,0.0,Delivered,True,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001189,1,1,2,3,53,18,187,2024-06-26T12:01:00+00:00,2024-06-26T18:01:00+00:00,2024-06-26T21:01:00+00:00,2024-06-30T00:01:00+00:00,2024-07-01T02:01:00+00:00,751.85,768.06,6,3960.4,1723.37,1702.91,1279.18,106.73,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001190,1,6,4,3,33,58,126,2024-04-27T01:02:00+00:00,2024-04-27T08:02:00+00:00,2024-04-27T11:02:00+00:00,2024-05-01T09:02:00+00:00,2024-05-01T14:02:00+00:00,2303.4,2258.25,4,29042.89,2254.05,5640.22,4420.9,321.67,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001191,1,25,12,2,21,42,80,2024-05-31T00:52:00+00:00,2024-05-31T09:52:00+00:00,,2024-06-04T09:52:00+00:00,,1670.65,0.0,10,23537.56,937.27,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001192,1,17,14,2,5,38,23,2024-04-22T16:18:00+00:00,2024-04-23T11:18:00+00:00,2024-04-23T11:18:00+00:00,2024-04-27T13:18:00+00:00,2024-04-27T22:18:00+00:00,1243.74,1239.54,24,31776.2,83.36,2778.08,2083.06,173.69,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001193,1,18,14,1,17,22,61,2024-05-22T07:07:00+00:00,2024-05-22T16:07:00+00:00,2024-05-22T16:07:00+00:00,2024-05-24T23:07:00+00:00,2024-05-26T08:07:00+00:00,490.52,493.1,21,38299.12,3099.99,1343.16,1117.06,67.81,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001194,1,3,4,1,25,30,91,2024-05-28T08:18:00+00:00,2024-05-28T17:18:00+00:00,2024-05-28T17:18:00+00:00,2024-05-31T20:18:00+00:00,2024-05-31T15:18:00+00:00,894.56,923.13,14,32553.19,3338.14,2022.64,1619.9,123.49,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001195,1,1,3,1,21,2,71,2024-04-12T01:48:00+00:00,2024-04-12T10:48:00+00:00,2024-04-12T10:48:00+00:00,2024-04-14T13:48:00+00:00,2024-04-14T09:48:00+00:00,442.77,440.03,20,23202.91,2738.61,1194.06,899.6,62.34,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001196,1,2,10,1,25,38,93,2024-02-18T18:33:00+00:00,2024-02-19T06:33:00+00:00,2024-02-19T09:33:00+00:00,2024-02-22T11:33:00+00:00,2024-02-22T10:33:00+00:00,905.08,932.98,1,28792.9,1404.83,1730.11,1370.82,125.4,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001197,1,22,5,1,21,6,72,2024-05-28T07:20:00+00:00,2024-05-28T11:20:00+00:00,2024-05-28T13:20:00+00:00,2024-05-30T14:20:00+00:00,2024-05-31T03:20:00+00:00,279.91,281.39,3,33186.18,268.08,535.48,433.93,38.64,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001198,1,7,4,2,53,30,190,2024-06-07T08:01:00+00:00,2024-06-07T14:01:00+00:00,2024-06-07T14:01:00+00:00,2024-06-11T20:01:00+00:00,2024-06-11T22:01:00+00:00,1060.72,1073.73,22,17590.15,1915.65,2387.26,2036.59,148.08,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001199,1,15,9,3,33,14,116,2024-03-27T10:42:00+00:00,2024-03-27T16:42:00+00:00,2024-03-27T16:42:00+00:00,2024-04-01T00:42:00+00:00,2024-04-01T00:42:00+00:00,1005.0,1049.19,4,43860.55,3323.47,2032.1,1543.24,141.7,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001200,1,9,13,2,41,46,151,2024-06-16T23:25:00+00:00,2024-06-17T17:25:00+00:00,2024-06-17T20:25:00+00:00,2024-06-21T23:25:00+00:00,2024-06-21T18:25:00+00:00,1063.4,1045.12,5,29448.41,1965.16,2590.37,1992.07,148.88,184.96,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001201,1,9,11,2,57,22,202,2024-04-16T05:55:00+00:00,2024-04-16T14:55:00+00:00,2024-04-16T14:55:00+00:00,2024-04-18T17:55:00+00:00,2024-04-18T15:55:00+00:00,348.18,350.01,17,22200.01,3425.72,882.76,726.59,48.17,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001202,1,6,10,1,13,2,43,2024-01-07T17:30:00+00:00,2024-01-08T17:30:00+00:00,2024-01-08T18:30:00+00:00,2024-01-12T18:30:00+00:00,2024-01-13T08:30:00+00:00,1992.11,1989.44,22,20288.7,2070.1,3908.03,3313.95,286.37,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001203,1,8,5,2,49,6,170,2024-01-04T18:15:00+00:00,2024-01-05T17:15:00+00:00,2024-01-05T20:15:00+00:00,2024-01-10T00:15:00+00:00,2024-01-09T21:15:00+00:00,945.94,968.79,2,37566.34,1467.99,1686.8,1275.42,141.13,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001204,1,7,4,1,5,42,24,2024-04-14T17:05:00+00:00,2024-04-15T08:05:00+00:00,2024-04-15T09:05:00+00:00,2024-04-19T14:05:00+00:00,2024-04-19T18:05:00+00:00,1493.0,1491.98,12,16293.54,2522.28,3412.03,2555.99,206.56,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001205,1,24,14,3,57,10,199,2024-01-31T02:59:00+00:00,2024-01-31T10:59:00+00:00,2024-01-31T12:59:00+00:00,2024-02-03T16:59:00+00:00,2024-02-03T21:59:00+00:00,922.99,944.94,10,16967.6,1794.55,2357.46,1760.25,126.59,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001206,1,12,2,3,5,34,22,2024-06-12T17:17:00+00:00,2024-06-13T12:17:00+00:00,2024-06-13T13:17:00+00:00,2024-06-17T19:17:00+00:00,2024-06-18T04:17:00+00:00,1817.03,1862.75,4,16165.81,2996.53,4649.51,3499.63,257.75,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001207,1,2,7,1,13,54,55,2024-02-13T20:04:00+00:00,2024-02-14T16:04:00+00:00,2024-02-14T16:04:00+00:00,2024-02-19T00:04:00+00:00,2024-02-18T23:04:00+00:00,1863.18,1829.27,17,4492.87,915.93,4179.58,3382.25,255.72,0.0,Delivered,True,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001208,1,10,14,1,45,22,160,2024-03-30T00:52:00+00:00,2024-03-30T16:52:00+00:00,,2024-04-02T16:52:00+00:00,,630.3,0.0,10,9443.08,213.69,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001209,1,3,14,3,25,10,87,2024-03-20T19:47:00+00:00,2024-03-21T17:47:00+00:00,2024-03-21T17:47:00+00:00,2024-03-24T00:47:00+00:00,2024-03-24T01:47:00+00:00,424.03,436.33,2,17280.45,80.89,1103.43,812.56,57.77,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001210,1,3,13,2,25,30,91,2024-03-02T23:06:00+00:00,2024-03-03T06:06:00+00:00,2024-03-03T06:06:00+00:00,2024-03-06T09:06:00+00:00,2024-03-06T15:06:00+00:00,881.42,923.16,17,42343.7,2254.11,1975.31,1481.4,119.92,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001211,1,4,14,1,33,14,116,2024-01-31T11:47:00+00:00,2024-02-01T10:47:00+00:00,2024-02-01T11:47:00+00:00,2024-02-05T11:47:00+00:00,2024-02-05T19:47:00+00:00,1000.73,1026.06,10,4187.81,2941.61,2432.92,1927.91,137.25,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001212,1,5,4,1,37,50,138,2024-06-12T02:10:00+00:00,2024-06-12T13:10:00+00:00,2024-06-12T15:10:00+00:00,2024-06-15T15:10:00+00:00,2024-06-16T01:10:00+00:00,963.11,965.67,16,30842.52,786.02,2203.45,1847.33,136.62,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001213,1,25,14,3,45,38,164,2024-05-27T11:14:00+00:00,2024-05-27T15:14:00+00:00,2024-05-27T17:14:00+00:00,2024-05-31T23:14:00+00:00,2024-05-31T20:14:00+00:00,1262.02,1301.25,18,4996.89,65.32,2974.64,2484.37,174.22,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001214,1,9,13,1,33,30,120,2024-01-25T18:51:00+00:00,2024-01-26T11:51:00+00:00,2024-01-26T14:51:00+00:00,2024-01-30T17:51:00+00:00,2024-01-31T00:51:00+00:00,1068.74,1071.8,3,35178.13,350.4,2690.08,2228.04,149.62,157.17,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001215,1,3,8,1,21,54,83,2024-05-21T12:19:00+00:00,2024-05-22T12:19:00+00:00,2024-05-22T15:19:00+00:00,2024-05-24T13:19:00+00:00,2024-05-24T19:19:00+00:00,342.25,341.16,6,35347.99,2261.14,733.19,643.17,47.32,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001216,1,16,12,3,57,10,199,2024-06-04T20:46:00+00:00,2024-06-05T13:46:00+00:00,,2024-06-08T13:46:00+00:00,,931.27,0.0,12,34144.69,1163.47,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001217,1,16,14,2,33,18,117,2024-01-02T09:22:00+00:00,2024-01-02T17:22:00+00:00,2024-01-02T17:22:00+00:00,2024-01-06T23:22:00+00:00,2024-01-06T23:22:00+00:00,2479.96,2578.25,19,33190.85,3181.84,5895.36,4293.12,370.01,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001218,1,20,5,3,45,34,163,2024-01-14T02:56:00+00:00,2024-01-14T11:56:00+00:00,2024-01-14T13:56:00+00:00,2024-01-19T19:56:00+00:00,2024-01-19T09:56:00+00:00,1577.19,1629.51,11,25310.23,333.41,2677.67,2073.34,226.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001219,1,5,5,2,33,22,118,2024-01-24T14:14:00+00:00,2024-01-25T11:14:00+00:00,2024-01-25T11:14:00+00:00,2024-01-30T19:14:00+00:00,2024-01-30T11:14:00+00:00,2013.2,2022.85,1,17807.45,898.93,3639.87,3041.78,281.85,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001220,1,9,14,1,1,58,14,2024-03-18T04:31:00+00:00,2024-03-18T14:31:00+00:00,2024-03-18T14:31:00+00:00,2024-03-19T21:31:00+00:00,2024-03-19T15:31:00+00:00,231.19,240.88,13,2599.73,895.97,637.68,469.58,31.5,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001221,1,24,13,1,1,54,13,2024-02-28T04:18:00+00:00,2024-02-28T10:18:00+00:00,2024-02-28T10:18:00+00:00,2024-02-29T17:18:00+00:00,2024-02-29T09:18:00+00:00,222.79,229.0,3,1866.56,879.02,614.91,533.06,30.31,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001222,1,14,8,3,57,2,197,2024-02-27T19:50:00+00:00,2024-02-28T13:50:00+00:00,2024-02-28T14:50:00+00:00,2024-02-29T21:50:00+00:00,2024-02-29T22:50:00+00:00,229.6,236.19,7,16082.93,2599.82,490.21,423.5,31.24,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001223,1,4,2,1,5,58,28,2024-05-03T00:20:00+00:00,2024-05-03T15:20:00+00:00,2024-05-03T18:20:00+00:00,2024-05-06T18:20:00+00:00,2024-05-06T17:20:00+00:00,601.4,590.57,1,6731.64,913.88,1382.59,1064.33,84.77,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001224,1,14,3,2,1,14,3,2024-02-08T03:06:00+00:00,2024-02-08T17:06:00+00:00,2024-02-08T18:06:00+00:00,2024-02-12T22:06:00+00:00,2024-02-12T19:06:00+00:00,1953.59,1976.49,19,20232.11,238.13,4412.67,3854.33,261.29,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001225,1,19,5,2,33,26,119,2024-06-28T23:22:00+00:00,2024-06-29T08:22:00+00:00,2024-06-29T08:22:00+00:00,2024-07-04T14:22:00+00:00,2024-07-04T21:22:00+00:00,1933.85,2015.7,23,26141.89,3364.97,3569.79,2876.97,274.51,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001226,1,20,6,1,21,50,82,2024-06-19T09:37:00+00:00,2024-06-19T15:37:00+00:00,2024-06-19T18:37:00+00:00,2024-06-23T20:37:00+00:00,2024-06-23T22:37:00+00:00,1022.9,1071.79,6,13687.42,588.93,2617.61,1945.15,143.21,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001227,1,24,8,2,29,54,111,2024-05-28T09:56:00+00:00,2024-05-28T13:56:00+00:00,2024-05-28T16:56:00+00:00,2024-06-01T21:56:00+00:00,2024-06-02T03:56:00+00:00,1023.61,1013.4,21,41957.9,3167.76,2287.98,1663.27,141.31,185.43,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001228,1,24,2,3,41,38,150,2024-06-09T11:19:00+00:00,2024-06-09T17:19:00+00:00,2024-06-09T17:19:00+00:00,2024-06-14T01:19:00+00:00,2024-06-13T16:19:00+00:00,1947.29,2010.0,13,39008.05,1257.67,4773.97,3944.16,271.84,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001229,1,11,13,2,21,10,73,2024-02-13T07:32:00+00:00,2024-02-13T17:32:00+00:00,2024-02-13T19:32:00+00:00,2024-02-17T01:32:00+00:00,2024-02-16T20:32:00+00:00,935.66,965.59,4,30626.74,1308.58,2380.55,2050.9,128.42,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001230,1,14,11,1,53,2,183,2024-01-03T02:57:00+00:00,2024-01-03T15:57:00+00:00,,2024-01-04T15:57:00+00:00,,216.77,0.0,19,10918.85,3273.07,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001231,1,9,7,1,21,10,73,2024-05-24T18:07:00+00:00,2024-05-25T11:07:00+00:00,2024-05-25T11:07:00+00:00,2024-05-28T15:07:00+00:00,2024-05-28T15:07:00+00:00,950.67,940.22,5,28393.9,1532.32,2159.21,1731.09,131.43,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001232,1,19,7,3,53,26,189,2024-06-12T02:44:00+00:00,2024-06-12T18:44:00+00:00,2024-06-12T18:44:00+00:00,2024-06-13T23:44:00+00:00,2024-06-14T06:44:00+00:00,200.09,203.02,2,11804.38,756.79,550.61,403.95,28.38,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001233,1,19,14,1,9,38,37,2024-04-30T09:46:00+00:00,2024-04-30T15:46:00+00:00,2024-04-30T15:46:00+00:00,2024-05-04T16:46:00+00:00,2024-05-04T19:46:00+00:00,1115.04,1131.95,14,11101.69,3486.87,2637.01,1945.31,157.16,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001234,1,21,1,3,21,30,77,2024-01-14T14:24:00+00:00,2024-01-14T18:24:00+00:00,2024-01-14T18:24:00+00:00,2024-01-18T22:24:00+00:00,2024-01-19T06:24:00+00:00,1168.55,1187.78,3,581.22,1077.99,2689.71,2097.42,167.98,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001235,1,1,13,3,1,30,7,2024-06-17T22:30:00+00:00,2024-06-18T08:30:00+00:00,2024-06-18T09:30:00+00:00,2024-06-22T11:30:00+00:00,2024-06-22T19:30:00+00:00,1258.26,1278.44,5,1059.7,887.78,2891.49,2417.11,176.16,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001236,1,18,1,2,53,2,183,2024-02-18T03:37:00+00:00,2024-02-18T17:37:00+00:00,2024-02-18T17:37:00+00:00,2024-02-19T19:37:00+00:00,2024-02-19T14:37:00+00:00,220.65,222.78,13,10441.28,2295.71,891.65,708.56,30.28,278.63,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S001237,1,20,5,1,29,26,105,2024-04-19T18:26:00+00:00,2024-04-20T08:26:00+00:00,2024-04-20T09:26:00+00:00,2024-04-24T09:26:00+00:00,2024-04-24T06:26:00+00:00,899.85,903.59,23,9110.19,2610.82,1647.04,1446.2,124.49,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
